score
-493.0
-501.0
-501.0
-502.0
-501.0
-506.0
-501.0
-511.0
-501.0
-506.0
-501.0
-502.0
-501.0
-493.0
-504.0
-501.0
-513.0
-501.0
-506.0
-501.0
-495.0
-501.0
-502.0
-510.0
-501.0
-506.0
-501.0
-506.0
-514.0
-493.0
-501.0
-514.0
-507.0
-502.0
-504.0
-502.0
-499.0
-493.0
-501.0
-501.0
-501.0
-507.0
-501.0
-503.0
-511.0
-501.0
-501.0
-499.0
-501.0
-499.0
-501.0
-517.0
-501.0
-501.0
-501.0
-502.0
-507.0
-517.0
-501.0
-503.0
-506.0
-501.0
-501.0
520.0
-494.0
-505.0
-501.0
-502.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-498.0
-501.0
-505.0
-501.0
-508.0
-501.0
-515.0
-501.0
-501.0
-501.0
-519.0
-501.0
-506.0
-501.0
-506.0
-501.0
-503.0
-501.0
-516.0
-501.0
-501.0
-487.0
-501.0
-511.0
-501.0
-501.0
-501.0
-509.0
-503.0
-501.0
-509.0
-501.0
-502.0
-504.0
-501.0
-510.0
-489.0
-503.0
-503.0
-501.0
-501.0
-505.0
-501.0
-507.0
-501.0
-505.0
-501.0
-505.0
-501.0
-501.0
-501.0
-493.0
-501.0
-497.0
-499.0
-502.0
-517.0
-510.0
-501.0
-504.0
-501.0
-501.0
-499.0
-514.0
510.0
-494.0
-501.0
-511.0
-507.0
-505.0
-501.0
-504.0
-493.0
-501.0
-496.0
-502.0
-503.0
-501.0
-491.0
-506.0
-502.0
-501.0
-499.0
-501.0
-507.0
-501.0
-495.0
-501.0
-512.0
-501.0
-502.0
-493.0
-501.0
-501.0
-507.0
-501.0
-506.0
-503.0
-501.0
-501.0
-501.0
-509.0
-501.0
-513.0
-501.0
-505.0
-501.0
515.0
-495.0
-495.0
-501.0
-500.0
-501.0
-501.0
-501.0
-500.0
-512.0
-501.0
-502.0
-493.0
-504.0
-501.0
-501.0
-502.0
-504.0
-501.0
-501.0
-515.0
-501.0
-508.0
-501.0
-511.0
-501.0
-503.0
-501.0
-506.0
-501.0
-491.0
-499.0
-502.0
-502.0
-495.0
-501.0
-505.0
-501.0
-502.0
-501.0
-501.0
-501.0
-501.0
-501.0
-502.0
-513.0
-494.0
-499.0
-501.0
-502.0
-506.0
-501.0
-501.0
-502.0
-501.0
-508.0
-509.0
-501.0
-506.0
-502.0
-501.0
-507.0
-501.0
-502.0
-497.0
-506.0
-504.0
-505.0
-494.0
-505.0
-502.0
-493.0
-501.0
-501.0
-493.0
-500.0
-501.0
-507.0
-501.0
-502.0
-493.0
-501.0
-501.0
-514.0
-507.0
-501.0
-505.0
-501.0
-502.0
-502.0
-501.0
-501.0
-501.0
-508.0
-495.0
-502.0
-501.0
-499.0
-501.0
-499.0
-505.0
-501.0
-501.0
-498.0
-507.0
-501.0
-499.0
-501.0
-501.0
-500.0
-507.0
-486.0
-494.0
-501.0
-502.0
-501.0
-499.0
-497.0
-505.0
-501.0
-501.0
-504.0
-501.0
-497.0
-501.0
-503.0
-501.0
-501.0
-507.0
-506.0
-501.0
-521.0
-501.0
-502.0
-488.0
-502.0
-501.0
-495.0
-508.0
-501.0
-501.0
-501.0
-494.0
-505.0
-501.0
-501.0
-501.0
-502.0
-507.0
-508.0
-497.0
-501.0
-496.0
-503.0
523.0
-489.0
-493.0
-501.0
-505.0
-501.0
-515.0
-501.0
-501.0
-501.0
-502.0
-501.0
-501.0
-502.0
-501.0
-495.0
-496.0
-501.0
-499.0
-508.0
-501.0
-506.0
-502.0
-501.0
-501.0
-500.0
-507.0
-501.0
-493.0
-501.0
-502.0
-501.0
-501.0
-501.0
-504.0
-501.0
-507.0
-501.0
-501.0
-507.0
-501.0
-501.0
-501.0
-501.0
-503.0
-501.0
-495.0
-500.0
-501.0
-506.0
-501.0
-507.0
-501.0
-495.0
-501.0
-501.0
-503.0
-497.0
-496.0
-501.0
-501.0
-498.0
-502.0
-501.0
-510.0
-501.0
-515.0
-502.0
-510.0
-501.0
-501.0
-501.0
-493.0
-501.0
-501.0
-501.0
-501.0
-501.0
-487.0
-504.0
-515.0
-493.0
-508.0
-502.0
-497.0
-501.0
-498.0
-501.0
-505.0
-501.0
-501.0
-501.0
-506.0
-508.0
-529.0
-501.0
-501.0
-501.0
-504.0
-501.0
-493.0
-506.0
522.0
-509.0
-506.0
-501.0
-504.0
-502.0
-501.0
-501.0
-501.0
-515.0
-501.0
-501.0
-503.0
-506.0
-493.0
-501.0
-501.0
-501.0
-508.0
-493.0
-501.0
-501.0
-501.0
-501.0
-501.0
-511.0
-491.0
-507.0
518.0
-501.0
-506.0
-501.0
-502.0
-505.0
-502.0
-508.0
-501.0
-502.0
-501.0
520.0
-506.0
-499.0
-498.0
-501.0
-501.0
-504.0
-502.0
-492.0
-501.0
-501.0
-505.0
-495.0
-501.0
-502.0
-507.0
-501.0
-508.0
-501.0
-500.0
-501.0
-495.0
-487.0
-501.0
-502.0
-504.0
-501.0
-513.0
-501.0
-504.0
-507.0
-507.0
-501.0
-507.0
-496.0
-503.0
-501.0
-501.0
-502.0
-508.0
-501.0
-511.0
-507.0
-502.0
-501.0
-502.0
-501.0
-502.0
-507.0
-501.0
-508.0
-501.0
-501.0
-493.0
-501.0
-501.0
-501.0
-505.0
-501.0
-501.0
-501.0
-506.0
-501.0
-493.0
-508.0
-501.0
-503.0
-506.0
-499.0
-503.0
-498.0
-504.0
-501.0
-501.0
-501.0
-505.0
-501.0
-505.0
-501.0
-493.0
-513.0
-501.0
-496.0
-502.0
-501.0
-496.0
-501.0
-502.0
-513.0
-501.0
-501.0
-501.0
-506.0
-501.0
-506.0
-501.0
-511.0
-501.0
-501.0
-501.0
-507.0
-501.0
-504.0
-501.0
-504.0
-507.0
-494.0
-503.0
-497.0
-510.0
-501.0
-488.0
-501.0
519.0
-501.0
-503.0
-501.0
-501.0
-501.0
-504.0
-501.0
-496.0
-494.0
502.0
-503.0
520.0
-509.0
-501.0
-501.0
-496.0
-494.0
-496.0
-502.0
-503.0
-507.0
-505.0
-504.0
-511.0
-501.0
-505.0
-496.0
-501.0
-501.0
-502.0
-501.0
-502.0
-503.0
-492.0
-489.0
-495.0
-501.0
-517.0
-501.0
-505.0
-499.0
-501.0
-501.0
-501.0
-501.0
-506.0
-493.0
-501.0
-502.0
-501.0
-501.0
-501.0
-493.0
-501.0
-502.0
-501.0
-502.0
-501.0
-495.0
-501.0
-507.0
-501.0
-500.0
-501.0
-507.0
-501.0
-493.0
-498.0
-501.0
-505.0
-495.0
-501.0
-493.0
-506.0
-507.0
-501.0
-501.0
-501.0
-502.0
-501.0
-495.0
-495.0
-501.0
-502.0
-507.0
-499.0
-495.0
-501.0
-506.0
-501.0
-505.0
-509.0
-502.0
-506.0
-496.0
-499.0
-501.0
-501.0
-502.0
-505.0
-501.0
-505.0
-497.0
-504.0
-501.0
-506.0
-501.0
-503.0
-501.0
-509.0
-502.0
-501.0
-501.0
-501.0
-510.0
-498.0
-501.0
-500.0
-504.0
-501.0
-507.0
-507.0
-504.0
-501.0
-501.0
-498.0
-501.0
-501.0
-502.0
-503.0
-494.0
-501.0
-501.0
-502.0
-518.0
-502.0
-502.0
-501.0
-501.0
-501.0
-508.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-506.0
-502.0
-501.0
-501.0
-512.0
-512.0
-527.0
-501.0
-510.0
-497.0
-501.0
-501.0
-502.0
-505.0
-501.0
-505.0
-506.0
-502.0
-506.0
-516.0
-501.0
-502.0
-497.0
-498.0
-505.0
-510.0
-500.0
-501.0
-510.0
-485.0
-502.0
-505.0
-509.0
-501.0
-501.0
-501.0
-502.0
-498.0
-507.0
-503.0
-506.0
-501.0
-502.0
-501.0
-502.0
-501.0
-510.0
-501.0
-493.0
-498.0
-502.0
-520.0
507.0
-501.0
-503.0
-489.0
-506.0
-493.0
521.0
-499.0
-506.0
-514.0
-519.0
-499.0
-509.0
-505.0
-494.0
-501.0
-501.0
-502.0
-512.0
-501.0
-506.0
-501.0
-507.0
-494.0
-500.0
-499.0
-501.0
-498.0
-501.0
-501.0
-494.0
-505.0
-501.0
-496.0
-499.0
-501.0
-502.0
-502.0
-501.0
488.0
-502.0
-519.0
-493.0
-511.0
-501.0
-506.0
-509.0
-511.0
-501.0
-506.0
-505.0
-509.0
-513.0
-501.0
-501.0
-501.0
-502.0
-501.0
-505.0
-505.0
-501.0
-501.0
-506.0
-501.0
-501.0
-495.0
-501.0
-494.0
-503.0
-501.0
-501.0
-504.0
-501.0
-500.0
-501.0
-494.0
-501.0
-501.0
-505.0
-501.0
-501.0
-501.0
-503.0
-502.0
-506.0
-501.0
-501.0
-501.0
-501.0
-507.0
-502.0
-498.0
-501.0
-504.0
-501.0
-501.0
-531.0
-503.0
-501.0
-503.0
-501.0
-507.0
-511.0
-515.0
-501.0
-501.0
-501.0
-508.0
-509.0
-501.0
-507.0
-505.0
-502.0
-501.0
-504.0
-498.0
-505.0
-507.0
-501.0
-501.0
-501.0
-506.0
-501.0
-501.0
-502.0
-501.0
-501.0
-501.0
-493.0
-516.0
-501.0
-513.0
-501.0
-502.0
-501.0
-501.0
-501.0
-501.0
514.0
-501.0
-501.0
-512.0
-530.0
-499.0
-504.0
-516.0
-507.0
-501.0
-508.0
-501.0
-504.0
-501.0
-501.0
-501.0
-505.0
-501.0
-493.0
-502.0
-505.0
-501.0
-513.0
-501.0
-501.0
-502.0
-501.0
-493.0
-500.0
-502.0
-499.0
-502.0
-501.0
-504.0
-501.0
-493.0
-503.0
-501.0
-533.0
-501.0
-495.0
-495.0
-506.0
-493.0
-501.0
-510.0
-505.0
-501.0
-501.0
-505.0
-501.0
-507.0
-501.0
-507.0
-501.0
-515.0
-501.0
-509.0
-501.0
-499.0
-502.0
-497.0
-494.0
-496.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-502.0
-501.0
-507.0
-501.0
-503.0
-501.0
-501.0
-501.0
-514.0
-501.0
520.0
-488.0
-500.0
-499.0
-505.0
-501.0
-493.0
-502.0
-502.0
-501.0
-506.0
-497.0
-512.0
-501.0
-501.0
-502.0
-493.0
-501.0
-507.0
-501.0
-505.0
-501.0
-505.0
-493.0
-501.0
-504.0
-507.0
-501.0
-502.0
-501.0
-501.0
-501.0
-502.0
-501.0
-493.0
-496.0
-502.0
-508.0
-499.0
-501.0
-501.0
-501.0
-504.0
-501.0
-501.0
-501.0
-495.0
-501.0
-501.0
-507.0
-502.0
-502.0
-501.0
-510.0
-496.0
-502.0
-502.0
-500.0
-515.0
-495.0
-501.0
-500.0
-496.0
-509.0
-502.0
-502.0
-501.0
-506.0
-501.0
-501.0
-501.0
-500.0
-507.0
-493.0
-501.0
-501.0
-503.0
-501.0
-493.0
-502.0
-515.0
-501.0
-499.0
-501.0
-507.0
-504.0
-507.0
-501.0
-496.0
-503.0
-502.0
-501.0
-506.0
-501.0
-503.0
-501.0
-494.0
-501.0
-504.0
-503.0
-501.0
-496.0
-498.0
-501.0
-511.0
-501.0
-499.0
-501.0
-502.0
-507.0
-502.0
-501.0
-507.0
-501.0
-502.0
-523.0
-501.0
-506.0
-501.0
-493.0
-507.0
-501.0
-501.0
-501.0
-505.0
-501.0
-503.0
-501.0
-508.0
-501.0
-523.0
-501.0
-506.0
-502.0
-501.0
-506.0
-501.0
-517.0
-501.0
-512.0
-501.0
-510.0
511.0
-501.0
-498.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-502.0
-501.0
-501.0
-503.0
-501.0
-501.0
-501.0
-523.0
507.0
-495.0
-506.0
-495.0
-493.0
-498.0
-498.0
-501.0
-507.0
-496.0
-501.0
-502.0
-501.0
-501.0
-496.0
-495.0
-501.0
-507.0
-501.0
-502.0
-505.0
-501.0
-501.0
-501.0
-503.0
-493.0
-501.0
-502.0
-501.0
-497.0
-508.0
-501.0
-511.0
-499.0
-501.0
-501.0
-501.0
-497.0
-501.0
-501.0
-493.0
-501.0
-501.0
-507.0
-519.0
-501.0
-501.0
524.0
-501.0
-502.0
-510.0
-501.0
-501.0
-501.0
-501.0
-501.0
-505.0
-501.0
-506.0
-501.0
-501.0
-501.0
-506.0
-507.0
-501.0
-509.0
-501.0
-501.0
-501.0
-501.0
-496.0
-502.0
-495.0
-496.0
-502.0
-501.0
-493.0
-501.0
-521.0
-501.0
-502.0
-501.0
-501.0
-507.0
-493.0
-495.0
-504.0
-502.0
-501.0
-493.0
-502.0
-501.0
-502.0
-509.0
-508.0
-494.0
-490.0
-500.0
-501.0
-501.0
-501.0
-505.0
-501.0
-515.0
-501.0
-507.0
-495.0
-512.0
-501.0
-501.0
-501.0
-501.0
-501.0
-510.0
-501.0
-511.0
-501.0
-497.0
-504.0
-493.0
-502.0
-507.0
-498.0
-510.0
-507.0
-502.0
-501.0
-501.0
-501.0
-501.0
-498.0
-505.0
-501.0
-502.0
-501.0
-501.0
-502.0
-501.0
-503.0
-501.0
-507.0
-501.0
-501.0
-513.0
-493.0
-508.0
-510.0
-501.0
-501.0
-501.0
-501.0
-501.0
-502.0
-506.0
-502.0
-501.0
-502.0
-499.0
-501.0
-501.0
-501.0
-501.0
-503.0
-497.0
-501.0
-493.0
-504.0
-501.0
-508.0
-501.0
-503.0
-502.0
-501.0
-506.0
-501.0
-516.0
-501.0
-501.0
-501.0
-525.0
-502.0
-502.0
-501.0
-498.0
-501.0
-501.0
-501.0
-494.0
-499.0
-501.0
-498.0
-502.0
-507.0
-501.0
-503.0
-501.0
-502.0
-502.0
-501.0
-501.0
-506.0
-501.0
-501.0
-502.0
-501.0
-510.0
-502.0
-501.0
-505.0
-494.0
-489.0
-518.0
-501.0
-504.0
-501.0
-496.0
-501.0
-496.0
-493.0
-501.0
-502.0
-509.0
-495.0
-501.0
-502.0
-495.0
-506.0
-501.0
-501.0
-501.0
-502.0
-501.0
-501.0
-510.0
-497.0
-501.0
-509.0
-495.0
-501.0
-501.0
-501.0
-499.0
-501.0
-508.0
-502.0
-501.0
-504.0
-501.0
-501.0
-501.0
-499.0
-513.0
-501.0
-501.0
-504.0
-502.0
-501.0
-495.0
-505.0
-505.0
-501.0
-501.0
-501.0
-494.0
-509.0
-493.0
-502.0
-509.0
-501.0
-501.0
-501.0
-501.0
-501.0
511.0
524.0
-494.0
-502.0
514.0
-506.0
-506.0
-505.0
-502.0
-502.0
516.0
-503.0
-495.0
-506.0
-501.0
-502.0
-501.0
-504.0
-501.0
-498.0
-502.0
-503.0
-495.0
-512.0
-493.0
-506.0
-501.0
-501.0
-506.0
-511.0
-501.0
-506.0
-493.0
-504.0
-501.0
-508.0
520.0
-505.0
-501.0
-506.0
-501.0
-508.0
-501.0
-493.0
-500.0
-501.0
-509.0
-501.0
-501.0
-502.0
-501.0
-503.0
-501.0
-502.0
-507.0
-501.0
-510.0
-501.0
-496.0
-501.0
-501.0
-501.0
-499.0
-501.0
-502.0
-501.0
-507.0
-502.0
-495.0
-501.0
-497.0
-494.0
-510.0
-507.0
-502.0
-501.0
-513.0
-501.0
-501.0
-501.0
-503.0
-501.0
-508.0
-501.0
-519.0
-501.0
-496.0
-518.0
-501.0
-490.0
-507.0
-501.0
-502.0
-497.0
-501.0
-503.0
-501.0
-506.0
-501.0
-501.0
-493.0
-501.0
-509.0
-501.0
-502.0
-519.0
-501.0
-506.0
-512.0
-501.0
-493.0
-512.0
-493.0
-507.0
-501.0
-493.0
-501.0
-499.0
-504.0
-509.0
-496.0
-501.0
-507.0
-494.0
514.0
-485.0
-501.0
-501.0
-501.0
-501.0
-493.0
-501.0
-501.0
-503.0
-501.0
-501.0
-511.0
-501.0
-502.0
-500.0
-501.0
-523.0
-501.0
-512.0
-501.0
-512.0
-529.0
-499.0
-504.0
-501.0
-496.0
-501.0
-501.0
-502.0
-501.0
-508.0
-501.0
-504.0
-497.0
-493.0
-509.0
-501.0
-502.0
-496.0
-493.0
-501.0
-501.0
-501.0
-502.0
-506.0
-497.0
510.0
-502.0
-501.0
-501.0
-501.0
-504.0
-493.0
-501.0
-502.0
-496.0
-501.0
-497.0
511.0
-507.0
-501.0
-501.0
-501.0
-502.0
-502.0
-507.0
-501.0
-497.0
-501.0
-501.0
-501.0
-502.0
-502.0
-502.0
-502.0
-501.0
-503.0
-501.0
-501.0
-501.0
-495.0
-499.0
-505.0
-489.0
-507.0
-501.0
-514.0
-501.0
-505.0
-501.0
-519.0
518.0
520.0
-501.0
-492.0
-501.0
-507.0
-501.0
-506.0
-503.0
-502.0
-501.0
-507.0
-501.0
-502.0
-495.0
-501.0
524.0
-497.0
-504.0
-502.0
-493.0
-497.0
-497.0
-493.0
-503.0
-501.0
-495.0
-504.0
-501.0
-502.0
-501.0
-505.0
-504.0
-502.0
-501.0
-508.0
-501.0
-505.0
-501.0
-501.0
-502.0
-501.0
-501.0
-505.0
-506.0
-502.0
-501.0
-502.0
-495.0
-501.0
-501.0
-509.0
-502.0
-501.0
-517.0
-501.0
-501.0
-501.0
-504.0
-502.0
-502.0
-501.0
-506.0
-501.0
-515.0
-497.0
-497.0
-506.0
-501.0
-503.0
-501.0
-506.0
-495.0
-501.0
-501.0
-494.0
-502.0
-501.0
-498.0
524.0
-502.0
-501.0
-504.0
-508.0
-501.0
-504.0
-504.0
-501.0
-493.0
-497.0
-501.0
-495.0
-501.0
-503.0
-502.0
-501.0
-505.0
-501.0
-505.0
-501.0
-507.0
-502.0
-501.0
-506.0
-501.0
-504.0
-501.0
-502.0
-505.0
-501.0
-503.0
-507.0
-497.0
-491.0
-501.0
-502.0
-503.0
-509.0
-514.0
-501.0
-507.0
-502.0
-504.0
-519.0
-501.0
-502.0
-502.0
-501.0
-501.0
-500.0
-509.0
-501.0
-522.0
524.0
-493.0
-501.0
-501.0
-501.0
-503.0
518.0
-493.0
-502.0
-497.0
-502.0
-505.0
-491.0
-503.0
-507.0
-501.0
-501.0
-501.0
-495.0
-485.0
-499.0
-501.0
-501.0
-504.0
-496.0
-495.0
-501.0
-501.0
-503.0
-507.0
-507.0
-506.0
-501.0
-501.0
-497.0
-501.0
-497.0
-507.0
-501.0
-507.0
-501.0
-501.0
-501.0
-504.0
-501.0
-513.0
-501.0
-502.0
-495.0
-507.0
-501.0
-501.0
-501.0
-501.0
-505.0
-501.0
-491.0
-501.0
-501.0
-501.0
-504.0
-501.0
-501.0
-502.0
-501.0
-501.0
-506.0
-501.0
-501.0
-504.0
-507.0
-501.0
-499.0
-499.0
-501.0
-501.0
-505.0
-499.0
-501.0
-505.0
-501.0
-501.0
-502.0
-501.0
-501.0
-492.0
-490.0
-501.0
-506.0
-495.0
-501.0
-506.0
-501.0
-501.0
-509.0
-501.0
-495.0
-507.0
-501.0
-496.0
-489.0
-513.0
-501.0
-501.0
-501.0
-502.0
-501.0
-502.0
-501.0
-501.0
-501.0
-506.0
-507.0
-501.0
-494.0
-501.0
-507.0
-501.0
-503.0
-499.0
-501.0
-493.0
-502.0
-501.0
-510.0
-494.0
-493.0
-493.0
-513.0
-501.0
-501.0
-501.0
-509.0
-507.0
-504.0
-501.0
-505.0
-502.0
-501.0
-502.0
-502.0
-507.0
-501.0
-497.0
-501.0
-504.0
-501.0
-514.0
-501.0
-501.0
-510.0
-512.0
-501.0
-502.0
-501.0
-502.0
-515.0
-501.0
-502.0
-507.0
-501.0
-503.0
-501.0
-502.0
-507.0
-501.0
-493.0
-495.0
-498.0
-501.0
-510.0
-501.0
-501.0
-501.0
-511.0
-501.0
-502.0
-501.0
-501.0
-501.0
-505.0
-506.0
-501.0
-502.0
-505.0
-501.0
-501.0
-502.0
-494.0
-512.0
-493.0
-500.0
-501.0
-511.0
-501.0
-501.0
-501.0
-502.0
-501.0
-505.0
-501.0
-515.0
-501.0
-507.0
-501.0
-501.0
-501.0
-504.0
-501.0
-502.0
-511.0
-501.0
-512.0
-501.0
-511.0
-501.0
-506.0
-495.0
-501.0
-511.0
-501.0
-504.0
-498.0
-501.0
-506.0
-495.0
-501.0
-504.0
-501.0
-508.0
-501.0
-493.0
-502.0
-501.0
-502.0
-494.0
-501.0
-493.0
-493.0
-503.0
-501.0
-501.0
-501.0
-494.0
-501.0
-515.0
-501.0
-500.0
-507.0
-494.0
-499.0
-501.0
-502.0
-503.0
-501.0
-489.0
-502.0
-501.0
-492.0
-500.0
-501.0
-497.0
-498.0
-501.0
-501.0
-502.0
-502.0
-501.0
-497.0
-501.0
-501.0
-496.0
-501.0
-505.0
-501.0
-497.0
-501.0
-504.0
-504.0
-501.0
-495.0
-509.0
-501.0
-506.0
-501.0
-506.0
-501.0
-501.0
-511.0
-501.0
-501.0
-502.0
-504.0
-501.0
-506.0
-508.0
-506.0
-501.0
-496.0
-503.0
-501.0
-508.0
-501.0
-495.0
-497.0
-495.0
-501.0
-506.0
-501.0
-497.0
-508.0
-495.0
-501.0
-506.0
-499.0
-508.0
-501.0
-501.0
-502.0
-502.0
-501.0
-500.0
-501.0
-501.0
-501.0
-501.0
-501.0
-517.0
-501.0
-501.0
-501.0
-503.0
-495.0
-501.0
-501.0
-514.0
-501.0
-501.0
-501.0
-503.0
-502.0
-501.0
-503.0
-501.0
-508.0
-502.0
-501.0
-502.0
-512.0
-501.0
-502.0
-501.0
-501.0
-501.0
-502.0
-502.0
-507.0
-511.0
-498.0
-495.0
-501.0
-509.0
-501.0
-501.0
-501.0
-501.0
-505.0
-502.0
-520.0
-495.0
-501.0
-506.0
-501.0
-507.0
-501.0
-509.0
-505.0
-501.0
502.0
-503.0
-511.0
-497.0
-501.0
-495.0
-514.0
-506.0
-501.0
-510.0
-501.0
-495.0
-501.0
-506.0
-501.0
-501.0
-501.0
-503.0
-501.0
-501.0
-507.0
-511.0
-501.0
-501.0
-506.0
-501.0
-510.0
-501.0
-501.0
-501.0
-502.0
-505.0
-501.0
-501.0
-507.0
-511.0
-501.0
-502.0
-501.0
-501.0
-501.0
-501.0
-507.0
-501.0
-510.0
-502.0
-501.0
-502.0
-501.0
-503.0
-501.0
-505.0
-501.0
-501.0
-493.0
-497.0
-501.0
-493.0
-501.0
-501.0
-497.0
-501.0
-491.0
-501.0
-501.0
-501.0
-517.0
-507.0
-496.0
-503.0
-501.0
-503.0
-501.0
-501.0
-503.0
-495.0
-501.0
-494.0
-501.0
-501.0
-501.0
-501.0
-507.0
-501.0
-501.0
-501.0
-501.0
-501.0
-495.0
-494.0
-501.0
-513.0
-504.0
-508.0
-500.0
-501.0
-502.0
-507.0
-501.0
-500.0
-497.0
-490.0
-502.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-493.0
-495.0
-501.0
-524.0
-501.0
-495.0
-501.0
-523.0
-501.0
-501.0
-501.0
-501.0
-501.0
-506.0
-501.0
-502.0
-501.0
-501.0
-501.0
-501.0
-496.0
-501.0
-502.0
-499.0
-499.0
-506.0
-501.0
-501.0
-506.0
-495.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-519.0
-494.0
-501.0
-511.0
-501.0
-504.0
-493.0
-501.0
-500.0
-502.0
-503.0
-501.0
-502.0
-501.0
-513.0
-501.0
-498.0
-502.0
-501.0
-506.0
-501.0
-502.0
-506.0
-505.0
-501.0
-501.0
-501.0
-501.0
-517.0
-495.0
-506.0
-501.0
-501.0
-501.0
-494.0
-501.0
-505.0
-501.0
-502.0
-502.0
-501.0
-501.0
-502.0
-501.0
-507.0
-501.0
-521.0
-501.0
-501.0
-501.0
-502.0
-502.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-504.0
-496.0
-501.0
-500.0
-502.0
-501.0
-507.0
-501.0
-501.0
-501.0
-507.0
-501.0
-499.0
-498.0
-501.0
-501.0
-493.0
-501.0
-501.0
-511.0
-489.0
-502.0
-501.0
-495.0
-501.0
-506.0
-501.0
-501.0
-501.0
-502.0
-508.0
-501.0
-501.0
-501.0
-502.0
-511.0
-501.0
-503.0
-501.0
-501.0
-508.0
-501.0
-504.0
-501.0
-506.0
-495.0
-501.0
-501.0
-501.0
-515.0
-501.0
-502.0
-501.0
-501.0
-500.0
-505.0
-506.0
-501.0
-496.0
-507.0
-509.0
-501.0
-502.0
-501.0
-495.0
-493.0
-502.0
-501.0
-509.0
-509.0
-501.0
-497.0
-501.0
-493.0
-511.0
-501.0
-495.0
-501.0
-502.0
-495.0
-507.0
-505.0
-501.0
-501.0
-500.0
-501.0
-509.0
-502.0
-501.0
-502.0
-504.0
-497.0
-497.0
-501.0
-501.0
-501.0
-505.0
-499.0
-485.0
-502.0
-501.0
-505.0
-501.0
-501.0
-501.0
-507.0
-503.0
-501.0
-501.0
-501.0
-501.0
-505.0
-504.0
-501.0
-501.0
-501.0
-505.0
-501.0
-502.0
-501.0
-501.0
-501.0
-501.0
-501.0
-501.0
-494.0
-501.0
-500.0
-495.0
-502.0
-501.0
-499.0
-498.0
-501.0
-504.0
-501.0
-507.0
-502.0
-501.0
-501.0
-501.0
-501.0
-501.0
-497.0
-499.0
-501.0
-501.0
-507.0
-506.0
-501.0
-504.0
-495.0
-501.0
-496.0
-505.0
-501.0
-502.0
-501.0
-501.0
-501.0
-501.0
-505.0
-501.0
-503.0
-497.0
-501.0
-506.0
-501.0
-504.0
-490.0
-498.0
-501.0
-502.0
-501.0
-502.0
-511.0
-501.0
-501.0
-501.0
-501.0
-487.0
-501.0
-502.0
-491.0
-494.0
-501.0
-502.0
-507.0
-501.0
-506.0
-501.0
-501.0
-501.0
-506.0
-505.0
-501.0
-501.0
-493.0
-505.0
-501.0
-512.0
-507.0
-501.0
-501.0
-504.0
-501.0
-501.0
-501.0
-495.0
-501.0
-517.0
-494.0
-509.0
-505.0
-501.0
